Instrument,Strategy,Entry_Date,Exit_Date,Entry_Price,Exit_Price,Contracts,PnL,Cumulative_PnL,PnL_%,Cumulative_PnL_%,Peak_to_Peak_DD_%,Duration_Hours,Entry_Signal,Exit_Signal,Trade_Type,Max_Favorable_Excursion,Max_Adverse_Excursion,Trade_Efficiency
ES,GAP,2015-09-10 08:29:00,2015-09-10 08:34:00,2324.25,2329.0,18.0,4275.0,27137.5,0.04275,0.271375,0.0,0.08333333333333333,LE,LX.Targ.Pcnt,Long,1350.0,-4275.0,1.0
ES,GAP,2015-09-24 08:29:00,2015-09-24 14:59:00,2308.25,2319.0,1.0,537.5,27675.0,0.005375,0.27675,0.0,6.5,LE,LX.EOD,Long,737.5,-737.5,0.8644
ES,GAP,2015-09-25 08:29:00,2015-09-25 14:12:00,2335.5,2308.75,1.0,1337.5,29012.5,0.013375,0.290125,0.0,5.716666666666667,SE,SX.Targ.Pcnt,Short,162.5,-1337.5,1.0
ES,GAP,2015-09-29 08:29:00,2015-09-29 08:44:00,2272.75,2264.75,5.0,2000.0,31012.5,0.02,0.310125,0.0,0.25,SE,SX.Targ.Pcnt,Short,375.0,-2000.0,1.0
ES,GAP,2015-10-13 08:29:00,2015-10-13 09:57:00,2395.75,2409.25,3.0,2025.0,33037.5,0.02025,0.330375,0.0,1.4666666666666666,LE,LX.Targ.Pcnt,Long,225.0,-2025.0,1.0
ES,GAP,2015-10-15 08:29:00,2015-10-15 12:21:00,2390.5,2399.0,3.0,-1275.0,31762.5,-0.01275,0.317625,-0.01275,3.8666666666666667,SE,SX.Stop2.C,Short,1500.0,-712.5,0.1017
ES,GAP,2015-10-27 08:29:00,2015-10-27 14:59:00,2452.0,2455.25,9.0,1462.5,33225.0,0.014625,0.33225,0.0,6.5,LE,LX.EOD,Long,2025.0,-3600.0,0.62
ES,GAP,2015-11-11 08:29:00,2015-11-11 09:03:00,2478.75,2471.25,5.0,1875.0,35100.0,0.01875,0.351,0.0,0.5666666666666667,SE,SX.Targ.Pcnt,Short,0.0,-1875.0,1.0
ES,GAP,2015-11-12 08:29:00,2015-11-12 14:56:00,2453.5,2438.5,2.0,-1500.0,33600.0,-0.015,0.336,-0.015,6.45,LE,LX.Stop2.C,Long,1600.0,-625.0,0.0449
ES,GAP,2015-11-13 08:29:00,2015-11-13 09:18:00,2432.0,2421.5,13.0,-6825.0,26775.0,-0.06825,0.26775,-0.08325,0.8166666666666667,LE,LX.Stop1.C,Long,8450.0,-2437.5,0.1493
ES,GAP,2015-11-24 08:29:00,2015-11-24 13:06:00,2467.75,2485.5,16.0,14200.0,40975.0,0.142,0.40975,0.0,4.616666666666666,LE,LX.Targ.Pcnt,Long,3600.0,-14200.0,1.0
ES,GAP,2015-12-03 08:29:00,2015-12-03 08:47:00,2479.75,2471.5,5.0,2062.5,43037.5,0.020625,0.430375,0.0,0.3,SE,SX.Targ.Pcnt,Short,250.0,-2062.5,1.0
ES,GAP,2015-12-04 08:29:00,2015-12-04 08:57:00,2449.75,2463.75,6.0,-4200.0,38837.5,-0.042,0.388375,-0.042,0.4666666666666667,SE,SX.Stop1.C,Short,4875.0,-450.0,0.1268
