Instrument,Strategy,Entry_Date,Exit_Date,Entry_Price,Exit_Price,Contracts,PnL,Cumulative_PnL,PnL_%,Cumulative_PnL_%,Peak_to_Peak_DD_%,Duration_Hours,Entry_Signal,Exit_Signal,Max_Favorable_Excursion,Max_Adverse_Excursion,Trade_Efficiency
MNQ,Fast,2023-02-03 15:50:00,2023-02-06 15:50:00,14366.0,14259.25,2.0,-427.0,95732.0,-0.03416,3.82928,-0.03388,72.0,LE2.Fast.C,LX2.Fast.C,644.0,-8.0,0.3328
MNQ,Slow,2023-02-08 15:20:00,2023-02-13 15:20:00,14280.75,14297.75,2.0,68.0,95800.0,0.00544,3.832,-0.03116,120.0,LE.Slow.C,LX1.Slow.C,1157.0,-789.0,0.6295000000000001
MNQ,Fast,2023-02-09 15:50:00,2023-02-13 15:00:00,14185.5,14269.5,2.0,336.0,96136.0,0.02688,3.84544,-0.01772,95.16666666666667,LE2.Fast.C,LX.Gap.Fast.C,776.0,-523.0,0.856
MNQ,Slow,2023-02-21 15:20:00,2023-03-02 15:20:00,13860.0,13800.25,2.0,-239.0,95897.0,-0.01912,3.83588,-0.02728,216.0,LE.Slow.C,LX1.Slow.C,1120.0,-598.0,0.5128
MNQ,Fast,2023-02-21 15:50:00,2023-02-23 15:00:00,13857.5,13957.75,2.0,401.0,96298.0,0.03208,3.85192,-0.01124,47.166666666666664,LE2.Fast.C,LX2.Open.Fast.C,324.0,-608.0,0.7779
MNQ,Fast,2023-02-23 15:50:00,2023-02-27 15:50:00,13938.75,13843.5,2.0,-381.0,95917.0,-0.03048,3.83668,-0.02648,96.0,LE2.Fast.C,LX2.Fast.C,1070.0,-96.0,0.5909
MNQ,Fast,2023-02-28 15:50:00,2023-03-02 15:00:00,13794.5,13802.75,2.0,33.0,95950.0,0.00264,3.838,-0.02516,47.166666666666664,LE2.Fast.C,LX2.Open.Fast.C,858.0,-384.0,0.7173999999999999
MNQ,Slow,2023-03-07 15:20:00,2023-03-08 15:20:00,13920.25,13975.0,2.0,219.0,96169.0,0.01752,3.84676,-0.0164,24.0,LE.Slow.C,LX1.Slow.C,253.0,-331.0,0.8081999999999999
MNQ,Fast,2023-03-07 15:50:00,2023-03-08 15:50:00,13931.25,13981.5,2.0,201.0,96370.0,0.01608,3.8548,-0.00836,24.0,LE2.Fast.C,LX2.Fast.C,297.0,-287.0,0.8527
MNQ,Slow,2023-03-09 15:20:00,2023-03-14 15:20:00,13741.75,13932.0,2.0,761.0,97131.0,0.06088,3.88524,0.0,120.0,LE.Slow.C,LX1.Slow.C,1263.0,-938.0,0.9196
MNQ,Fast,2023-03-09 15:50:00,2023-03-13 15:50:00,13749.0,13682.0,2.0,-268.0,96863.0,-0.02144,3.87452,-0.01072,96.0,LE2.Fast.C,LX2.Fast.C,1292.0,-446.0,0.5892000000000001
MNQ,Slow,2023-03-23 15:20:00,2023-03-24 15:20:00,14455.0,14519.5,2.0,258.0,97121.0,0.02064,3.88484,-0.0004,24.0,LE.Slow.C,LX1.Slow.C,437.0,-343.0,0.8909999999999999
MNQ,Slow,2023-04-12 15:20:00,2023-04-13 15:20:00,14580.25,14820.25,2.0,960.0,98081.0,0.0768,3.92324,0.0,24.0,LE.Slow.C,LX1.Slow.C,141.0,-1072.0,0.9077
MNQ,Fast,2023-04-12 15:50:00,2023-04-13 15:00:00,14572.75,14822.5,2.0,999.0,99080.0,0.07992,3.9632,0.0,23.166666666666668,LE2.Fast.C,LX.Gap.Fast.C,111.0,-1102.0,0.9151
MNQ,Fast,2023-05-02 15:50:00,2023-05-05 15:00:00,14785.75,14949.5,2.0,655.0,99735.0,0.0524,3.9894,0.0,71.16666666666667,LE2.Fast.C,LX1.Open.Fast.C,657.0,-771.0,0.9188
MNQ,Slow,2023-05-03 15:20:00,2023-05-05 15:20:00,14744.25,14934.75,2.0,762.0,100497.0,0.06096,4.01988,0.0,48.0,LE.Slow.C,LX1.Slow.C,491.0,-937.0,0.8775
MNQ,Slow,2023-05-23 15:20:00,2023-05-25 15:20:00,15348.75,15610.5,2.0,1047.0,101544.0,0.08376,4.06176,0.0,48.0,LE.Slow.C,LX1.Slow.C,649.0,-1210.0,0.9123
MNQ,Fast,2023-05-23 15:50:00,2023-05-24 15:50:00,15352.5,15426.75,2.0,297.0,101841.0,0.02376,4.07364,0.0,24.0,LE2.Fast.C,LX2.Fast.C,664.0,-338.0,0.9591
MNQ,Slow,2023-05-31 15:20:00,2023-06-01 15:20:00,15913.5,16112.0,2.0,794.0,102635.0,0.06352,4.1054,0.0,24.0,LE.Slow.C,LX1.Slow.C,183.0,-938.0,0.8715
MNQ,Slow,2023-06-07 15:20:00,2023-06-09 15:20:00,15942.25,16186.0,2.0,975.0,103610.0,0.078,4.1444,0.0,48.0,LE.Slow.C,LX1.Slow.C,262.0,-1462.0,0.7175
MNQ,Fast,2023-06-07 15:50:00,2023-06-08 15:50:00,15936.75,16141.25,2.0,818.0,104428.0,0.06544,4.17712,0.0,24.0,LE2.Fast.C,LX2.Fast.C,240.0,-826.0,0.9925
MNQ,Slow,2023-06-21 15:20:00,2023-06-27 15:20:00,16492.0,16533.75,2.0,167.0,104595.0,0.01336,4.1838,0.0,144.0,LE.Slow.C,LX1.Slow.C,793.0,-745.0,0.6242
MNQ,Fast,2023-06-21 15:50:00,2023-06-22 15:50:00,16482.75,16673.5,2.0,763.0,105358.0,0.06104,4.21432,0.0,24.0,LE2.Fast.C,LX2.Fast.C,314.0,-766.0,0.9972
MNQ,Fast,2023-06-26 15:50:00,2023-06-27 15:50:00,16312.25,16530.75,2.0,874.0,106232.0,0.06992,4.24928,0.0,24.0,LE2.Fast.C,LX2.Fast.C,38.0,-1071.0,0.8223999999999999
MNQ,Slow,2023-07-07 15:20:00,2023-07-11 15:20:00,16638.75,16701.0,2.0,249.0,106481.0,0.01992,4.25924,0.0,96.0,LE.Slow.C,LX1.Slow.C,540.0,-325.0,0.9120999999999999
MNQ,Fast,2023-07-07 15:50:00,2023-07-11 15:00:00,16634.0,16690.0,2.0,224.0,106705.0,0.01792,4.2682,0.0,95.16666666666667,LE2.Fast.C,LX1.Open.Fast.C,521.0,-344.0,0.8613
MNQ,Slow,2023-07-20 15:20:00,2023-07-25 15:20:00,17034.0,17155.5,2.0,486.0,107191.0,0.03888,4.28764,0.0,120.0,LE.Slow.C,LX1.Slow.C,437.0,-569.0,0.9175
MNQ,Fast,2023-07-20 15:50:00,2023-07-25 15:50:00,17039.0,17164.25,2.0,501.0,107692.0,0.04008,4.30768,0.0,120.0,LE2.Fast.C,LX2.Fast.C,457.0,-549.0,0.9523
MNQ,Slow,2023-08-04 15:20:00,2023-08-14 15:20:00,16810.75,16716.5,2.0,-377.0,107315.0,-0.03016,4.2926,-0.01508,240.0,LE.Slow.C,LX1.Slow.C,1402.0,-510.0,0.5361
MNQ,Fast,2023-08-04 15:50:00,2023-08-07 15:00:00,16808.5,16913.25,2.0,419.0,107734.0,0.03352,4.30936,0.0,71.16666666666667,LE2.Fast.C,LX1.Open.Fast.C,135.0,-447.0,0.9519
MNQ,Fast,2023-08-07 15:50:00,2023-08-14 15:50:00,16931.5,16716.5,2.0,-860.0,106874.0,-0.0688,4.27496,-0.0344,168.0,LE2.Fast.C,LX2.Fast.C,1885.0,-27.0,0.5361
MNQ,Slow,2023-08-16 15:20:00,2023-08-21 15:20:00,16381.5,16408.5,2.0,108.0,106982.0,0.00864,4.27928,-0.03008,120.0,LE.Slow.C,LX1.Slow.C,1328.0,-307.0,0.8783
MNQ,Fast,2023-08-16 15:50:00,2023-08-17 15:00:00,16378.0,16245.5,2.0,-530.0,106452.0,-0.0424,4.25808,-0.05128,23.166666666666668,LE2.Fast.C,LX.Gap.Fast.C,735.0,-321.0,0.1941
MNQ,Fast,2023-08-17 15:50:00,2023-08-21 15:00:00,16191.5,16437.75,2.0,985.0,107437.0,0.0788,4.29748,-0.01188,95.16666666666667,LE2.Fast.C,LX.Gap.Fast.C,568.0,-1050.0,0.9598
MNQ,Slow,2023-09-07 15:20:00,2023-09-11 15:20:00,16719.0,16918.75,2.0,799.0,108236.0,0.06392,4.32944,0.0,96.0,LE.Slow.C,LX1.Slow.C,224.0,-884.0,0.9233
MNQ,Fast,2023-09-07 15:50:00,2023-09-08 15:50:00,16723.0,16758.0,2.0,140.0,108376.0,0.0112,4.33504,0.0,24.0,LE2.Fast.C,LX2.Fast.C,240.0,-431.0,0.5663
MNQ,Slow,2023-09-20 15:20:00,2023-09-28 15:20:00,16377.0,16110.0,2.0,-1068.0,107308.0,-0.08544,4.29232,-0.04272,192.0,LE.Slow.C,LX1.Slow.C,2183.0,-60.0,0.4971
MNQ,Fast,2023-09-20 15:50:00,2023-09-25 15:50:00,16386.5,16196.25,2.0,-761.0,106547.0,-0.06088,4.26188,-0.07316,120.0,LE2.Fast.C,LX2.Fast.C,1440.0,-22.0,0.4644
MNQ,Fast,2023-09-26 15:50:00,2023-09-27 15:50:00,15966.25,16011.5,2.0,181.0,106728.0,0.01448,4.26912,-0.06592,24.0,LE2.Fast.C,LX2.Fast.C,540.0,-396.0,0.7703
MNQ,Slow,2023-10-13 15:20:00,2023-10-16 15:20:00,16350.0,16549.0,2.0,796.0,107524.0,0.06368,4.30096,-0.03408,72.0,LE.Slow.C,LX1.Slow.C,92.0,-928.0,0.8706
MNQ,Fast,2023-10-13 15:50:00,2023-10-16 15:00:00,16354.25,16559.5,2.0,821.0,108345.0,0.06568,4.3338,-0.00124,71.16666666666667,LE2.Fast.C,LX1.Open.Fast.C,109.0,-911.0,0.9118
MNQ,Slow,2023-10-19 15:20:00,2023-10-24 15:20:00,16086.0,16090.75,2.0,19.0,108364.0,0.00152,4.33456,-0.00048,120.0,LE.Slow.C,LX1.Slow.C,1311.0,-432.0,0.7631
MNQ,Fast,2023-10-19 15:50:00,2023-10-23 15:50:00,16090.25,15996.25,2.0,-376.0,107988.0,-0.03008,4.31952,-0.01552,96.0,LE2.Fast.C,LX2.Fast.C,1328.0,-166.0,0.6372
MNQ,Slow,2023-10-25 15:20:00,2023-10-31 15:20:00,15732.0,15714.0,2.0,-72.0,107916.0,-0.00576,4.31664,-0.0184,144.0,LE.Slow.C,LX1.Slow.C,1406.0,-183.0,0.8395
MNQ,Fast,2023-10-27 15:50:00,2023-10-30 15:00:00,15517.5,15674.75,2.0,629.0,108545.0,0.05032,4.3418,0.0,71.16666666666667,LE2.Fast.C,LX.Gap.Fast.C,21.0,-811.0,0.7813
MNQ,Fast,2023-11-09 15:50:00,2023-11-10 15:50:00,16499.75,16835.5,2.0,1343.0,109888.0,0.10744,4.39552,0.0,24.0,LE2.Fast.C,LX2.Fast.C,195.0,-1442.0,0.9395
MNQ,Slow,2023-11-27 15:20:00,2023-11-28 15:20:00,17251.0,17295.75,2.0,179.0,110067.0,0.01432,4.40268,0.0,24.0,LE.Slow.C,LX1.Slow.C,248.0,-258.0,0.8439
MNQ,Fast,2023-11-27 15:50:00,2023-11-28 15:50:00,17249.25,17300.5,2.0,205.0,110272.0,0.0164,4.41088,0.0,24.0,LE2.Fast.C,LX2.Fast.C,241.0,-265.0,0.8814
MNQ,Slow,2023-12-06 15:20:00,2023-12-07 15:20:00,17056.5,17269.25,2.0,851.0,111123.0,0.06808,4.44492,0.0,24.0,LE.Slow.C,LX1.Slow.C,85.0,-1013.0,0.8525
MNQ,Fast,2023-12-06 15:50:00,2023-12-07 15:50:00,17057.5,17255.5,2.0,792.0,111915.0,0.06336,4.4766,0.0,24.0,LE2.Fast.C,LX2.Fast.C,89.0,-1009.0,0.8024
MNQ,Slow,2024-01-02 15:20:00,2024-01-08 15:20:00,17761.25,17829.0,2.0,271.0,112186.0,0.02168,4.48744,0.0,144.0,LE.Slow.C,LX1.Slow.C,1574.0,-335.0,0.9665
MNQ,Fast,2024-01-02 15:50:00,2024-01-08 15:50:00,17765.0,17823.0,2.0,232.0,112418.0,0.01856,4.49672,0.0,144.0,LE2.Fast.C,LX2.Fast.C,1589.0,-320.0,0.9539
MNQ,Slow,2024-01-24 15:20:00,2024-01-25 15:20:00,18630.75,18638.0,2.0,29.0,112447.0,0.00232,4.49788,0.0,24.0,LE.Slow.C,LX1.Slow.C,222.0,-619.0,0.2985
MNQ,Fast,2024-01-25 15:50:00,2024-01-29 15:00:00,18638.0,18721.75,2.0,335.0,112782.0,0.0268,4.51128,0.0,95.16666666666667,LE2.Fast.C,LX1.Open.Fast.C,593.0,-447.0,0.8923000000000001
MNQ,Slow,2024-01-26 15:20:00,2024-01-29 15:20:00,18543.0,18732.0,2.0,756.0,113538.0,0.06048,4.54152,0.0,72.0,LE.Slow.C,LX1.Slow.C,213.0,-827.0,0.9317
MNQ,Fast,2024-01-30 15:50:00,2024-02-01 15:50:00,18530.25,18642.0,2.0,447.0,113985.0,0.03576,4.5594,0.0,48.0,LE2.Fast.C,LX2.Fast.C,1100.0,-458.0,0.9929000000000001
MNQ,Slow,2024-01-31 15:20:00,2024-02-01 15:20:00,18301.5,18577.5,2.0,1104.0,115089.0,0.08832,4.60356,0.0,24.0,LE.Slow.C,LX1.Slow.C,86.0,-1152.0,0.9612
MNQ,Slow,2024-02-12 15:20:00,2024-02-15 15:20:00,18958.25,18984.0,2.0,103.0,115192.0,0.00824,4.60768,0.0,72.0,LE.Slow.C,LX1.Slow.C,1514.0,-175.0,0.9573999999999999
MNQ,Fast,2024-02-12 15:50:00,2024-02-14 15:50:00,18954.25,18907.75,2.0,-186.0,115006.0,-0.01488,4.60024,-0.00744,48.0,LE2.Fast.C,LX2.Fast.C,1498.0,-171.0,0.7861
MNQ,Slow,2024-02-20 15:20:00,2024-02-22 15:20:00,18614.75,19055.25,2.0,1762.0,116768.0,0.14096,4.67072,0.0,48.0,LE.Slow.C,LX1.Slow.C,833.0,-2023.0,0.9086
MNQ,Slow,2024-03-05 15:20:00,2024-03-07 15:20:00,18998.75,19297.75,2.0,1196.0,117964.0,0.09568,4.71856,0.0,48.0,LE.Slow.C,LX1.Slow.C,199.0,-1579.0,0.7846
MNQ,Fast,2024-03-05 15:50:00,2024-03-06 15:00:00,19001.75,19080.25,2.0,314.0,118278.0,0.02512,4.73112,0.0,23.166666666666668,LE2.Fast.C,LX.Gap.Fast.C,103.0,-824.0,0.4498
MNQ,Fast,2024-03-06 15:50:00,2024-03-07 15:50:00,19084.0,19271.5,2.0,750.0,119028.0,0.06,4.76112,0.0,24.0,LE2.Fast.C,LX2.Fast.C,540.0,-1238.0,0.7254999999999999
MNQ,Slow,2024-03-11 15:20:00,2024-03-12 15:20:00,19013.75,19250.25,2.0,946.0,119974.0,0.07568,4.79896,0.0,24.0,LE.Slow.C,LX1.Slow.C,227.0,-1041.0,0.9251
MNQ,Fast,2024-03-11 15:50:00,2024-03-12 15:50:00,19030.25,19256.25,2.0,904.0,120878.0,0.07232,4.83512,0.0,24.0,LE2.Fast.C,LX2.Fast.C,293.0,-975.0,0.9440000000000001
MNQ,Fast,2024-03-15 15:50:00,2024-03-18 15:00:00,18845.75,19016.75,2.0,684.0,121562.0,0.05472,4.86248,0.0,71.16666666666667,LE2.Fast.C,LX1.Open.Fast.C,14.0,-1272.0,0.5428000000000001
MNQ,Slow,2024-03-18 15:20:00,2024-03-19 15:20:00,19018.75,19058.25,2.0,158.0,121720.0,0.01264,4.8688,0.0,24.0,LE.Slow.C,LX1.Slow.C,730.0,-215.0,0.9397
MNQ,Fast,2024-03-18 15:50:00,2024-03-19 15:50:00,19013.0,19068.75,2.0,223.0,121943.0,0.01784,4.87772,0.0,24.0,LE2.Fast.C,LX2.Fast.C,707.0,-238.0,0.9841
MNQ,Slow,2024-03-26 15:20:00,2024-04-01 15:20:00,19255.5,19282.5,2.0,108.0,122051.0,0.00864,4.88204,0.0,144.0,LE.Slow.C,LX1.Slow.C,376.0,-557.0,0.5188
MNQ,Fast,2024-03-28 15:50:00,2024-04-01 15:00:00,19241.75,19281.25,2.0,158.0,122209.0,0.01264,4.88836,0.0,95.16666666666667,LE2.Fast.C,LX1.Open.Fast.C,177.0,-612.0,0.42460000000000003
MNQ,Fast,2024-04-01 15:50:00,2024-04-03 15:50:00,19280.5,19175.5,2.0,-420.0,121789.0,-0.0336,4.87156,-0.0168,48.0,LE2.Fast.C,LX2.Fast.C,1186.0,-66.0,0.6118
MNQ,Slow,2024-04-16 15:20:00,2024-04-23 15:20:00,18663.25,18419.75,2.0,-974.0,120815.0,-0.07792,4.8326,-0.05576,168.0,LE.Slow.C,LX1.Slow.C,3066.0,-352.0,0.6121
MNQ,Fast,2024-04-22 15:50:00,2024-04-23 15:00:00,18123.25,18391.25,2.0,1072.0,121887.0,0.08576,4.87548,-0.01288,23.166666666666668,LE1.Fast.C,LX.Gap.Fast.C,219.0,-1265.0,0.8698999999999999
MNQ,Slow,2024-05-30 15:20:00,2024-05-31 15:20:00,19346.25,19362.75,2.0,66.0,121953.0,0.00528,4.87812,-0.01024,24.0,LE.Slow.C,LX1.Slow.C,1288.0,-419.0,0.7931999999999999
MNQ,Fast,2024-05-30 15:50:00,2024-05-31 15:50:00,19372.0,19370.5,2.0,-6.0,121947.0,-0.00048,4.87788,-0.01048,24.0,LE2.Fast.C,LX2.Fast.C,1391.0,-316.0,0.8114
MNQ,Slow,2024-06-24 15:20:00,2024-06-26 15:20:00,20286.0,20465.75,2.0,719.0,122666.0,0.05752,4.90664,0.0,48.0,LE.Slow.C,LX1.Slow.C,151.0,-1230.0,0.63
MNQ,Fast,2024-06-24 15:50:00,2024-06-25 15:00:00,20273.0,20478.75,2.0,823.0,123489.0,0.06584,4.93956,0.0,23.166666666666668,LE2.Fast.C,LX.Gap.Fast.C,99.0,-924.0,0.9013
MNQ,Slow,2024-06-28 15:20:00,2024-07-01 15:20:00,20482.0,20564.75,2.0,331.0,123820.0,0.02648,4.9528,0.0,72.0,LE.Slow.C,LX1.Slow.C,590.0,-460.0,0.8771
MNQ,Fast,2024-06-28 15:50:00,2024-07-01 15:00:00,20495.75,20582.0,2.0,345.0,124165.0,0.0276,4.9666,0.0,71.16666666666667,LE2.Fast.C,LX1.Open.Fast.C,645.0,-352.0,0.993
MNQ,Slow,2024-07-12 15:20:00,2024-07-23 15:20:00,21062.75,20449.0,2.0,-2455.0,121710.0,-0.1964,4.8684,-0.0982,264.0,LE.Slow.C,LX1.Slow.C,3543.0,-1027.0,0.23809999999999998
MNQ,Fast,2024-07-12 15:50:00,2024-07-15 15:00:00,21062.25,21086.5,2.0,97.0,121807.0,0.00776,4.87228,-0.09432,71.16666666666667,LE2.Fast.C,LX1.Open.Fast.C,132.0,-1029.0,0.1972
MNQ,Fast,2024-07-15 15:50:00,2024-07-22 15:50:00,21142.75,20497.25,2.0,-2582.0,119225.0,-0.20656,4.769,-0.1976,168.0,LE2.Fast.C,LX2.Fast.C,3863.0,-257.0,0.3109
MNQ,Slow,2024-08-26 15:20:00,2024-08-27 15:20:00,20092.25,20168.25,2.0,304.0,119529.0,0.02432,4.78116,-0.18544,24.0,LE.Slow.C,LX1.Slow.C,510.0,-501.0,0.8051
MNQ,Fast,2024-08-26 15:50:00,2024-08-27 15:50:00,20073.75,20163.5,2.0,359.0,119888.0,0.02872,4.79552,-0.17108,24.0,LE1.Fast.C,LX1.Fast.C,436.0,-575.0,0.7864
MNQ,Slow,2024-08-28 15:20:00,2024-08-30 15:20:00,19927.5,20120.0,2.0,770.0,120658.0,0.0616,4.82632,-0.14028,48.0,LE.Slow.C,LX1.Slow.C,1062.0,-1150.0,0.8281999999999999
MNQ,Fast,2024-08-28 15:50:00,2024-08-29 15:50:00,19851.5,19970.5,2.0,476.0,121134.0,0.03808,4.84536,-0.12124,24.0,LE2.Fast.C,LX2.Fast.C,758.0,-1454.0,0.5579
MNQ,Fast,2024-09-03 15:50:00,2024-09-09 15:50:00,19498.5,19251.75,2.0,-987.0,120147.0,-0.07896,4.80588,-0.16072,144.0,LE2.Fast.C,LX2.Fast.C,2553.0,-699.0,0.4815
MNQ,Slow,2024-09-04 15:20:00,2024-09-10 15:20:00,19461.75,19370.0,2.0,-367.0,119780.0,-0.02936,4.7912,-0.1754,144.0,LE.Slow.C,LX1.Slow.C,2406.0,-846.0,0.627
MNQ,Slow,2024-09-18 15:20:00,2024-09-19 15:20:00,19922.75,20341.25,2.0,1674.0,121454.0,0.13392,4.85816,-0.10844,24.0,LE.Slow.C,LX1.Slow.C,66.0,-2266.0,0.7461
MNQ,Fast,2024-09-18 15:50:00,2024-09-19 15:00:00,19916.5,20376.75,2.0,1841.0,123295.0,0.14728,4.9318,-0.0348,23.166666666666668,LE2.Fast.C,LX.Gap.Fast.C,37.0,-2291.0,0.8067
MNQ,Slow,2024-10-15 15:20:00,2024-10-18 15:20:00,20611.25,20780.25,2.0,676.0,123971.0,0.05408,4.95884,-0.00776,72.0,LE.Slow.C,LX1.Slow.C,479.0,-1078.0,0.7418
MNQ,Fast,2024-10-17 15:50:00,2024-10-18 15:50:00,20669.5,20779.0,2.0,438.0,124409.0,0.03504,4.97636,0.0,24.0,LE2.Fast.C,LX2.Fast.C,249.0,-595.0,0.8140000000000001
MNQ,Fast,2024-10-25 15:50:00,2024-10-28 15:00:00,20762.25,20803.0,2.0,163.0,124572.0,0.01304,4.98288,0.0,71.16666666666667,LE2.Fast.C,LX1.Open.Fast.C,15.0,-803.0,0.21760000000000002
MNQ,Slow,2024-10-28 15:20:00,2024-10-29 15:20:00,20786.25,21037.25,2.0,1004.0,125576.0,0.08032,5.02304,0.0,24.0,LE.Slow.C,LX1.Slow.C,272.0,-1041.0,0.9718000000000001
MNQ,Fast,2024-10-28 15:50:00,2024-10-29 15:50:00,20801.5,20994.75,2.0,773.0,126349.0,0.06184,5.05396,0.0,24.0,LE2.Fast.C,LX2.Fast.C,333.0,-980.0,0.8423
MNQ,Slow,2024-10-31 15:20:00,2024-11-05 15:20:00,20341.75,20665.5,2.0,1295.0,127644.0,0.1036,5.10576,0.0,120.0,LE.Slow.C,LX1.Slow.C,172.0,-1322.0,0.9819
MNQ,Fast,2024-10-31 15:50:00,2024-11-01 15:50:00,20321.0,20457.0,2.0,544.0,128188.0,0.04352,5.12752,0.0,24.0,LE2.Fast.C,LX2.Fast.C,68.0,-1010.0,0.5677
MNQ,Fast,2024-11-04 15:50:00,2024-11-05 15:50:00,20389.25,20646.25,2.0,1028.0,129216.0,0.08224,5.16864,0.0,24.0,LE2.Fast.C,LX2.Fast.C,245.0,-1132.0,0.9245
MNQ,Slow,2024-11-14 15:20:00,2024-11-20 15:20:00,21237.5,21055.75,2.0,-727.0,128489.0,-0.05816,5.13956,-0.02908,144.0,LE.Slow.C,LX1.Slow.C,2277.0,-145.0,0.64
MNQ,Fast,2024-11-14 15:50:00,2024-11-18 15:50:00,21266.75,20916.75,2.0,-1400.0,127089.0,-0.112,5.08356,-0.08508,96.0,LE2.Fast.C,LX2.Fast.C,2301.0,-26.0,0.3872
MNQ,Slow,2024-12-09 15:20:00,2024-12-11 15:20:00,21758.5,22053.25,2.0,1179.0,128268.0,0.09432,5.13072,-0.03792,48.0,LE.Slow.C,LX1.Slow.C,478.0,-1390.0,0.887
MNQ,Fast,2024-12-09 15:50:00,2024-12-10 15:00:00,21760.5,21678.75,2.0,-327.0,127941.0,-0.02616,5.11764,-0.051,23.166666666666668,LE2.Fast.C,LX.Gap.Fast.C2,486.0,-530.0,0.1565
MNQ,Fast,2024-12-10 15:50:00,2024-12-11 15:00:00,21722.75,22077.75,2.0,1420.0,129361.0,0.1136,5.17444,0.0,23.166666666666668,LE2.Fast.C,LX.Gap.Fast.C,123.0,-1533.0,0.9318000000000001
MNQ,Slow,2024-12-12 15:20:00,2024-12-13 15:20:00,21904.0,22054.0,2.0,600.0,129961.0,0.048,5.19844,0.0,24.0,LE.Slow.C,LX1.Slow.C,62.0,-1161.0,0.5413
MNQ,Slow,2024-12-18 15:20:00,2024-12-20 10:40:00,21435.25,21763.0,2.0,1311.0,131272.0,0.10488,5.25088,0.0,43.333333333333336,LE.Slow.C,LX.M,1713.0,-1314.0,0.9990000000000001
MNQ,Fast,2024-12-18 15:50:00,2024-12-20 10:40:00,21433.0,21763.0,2.0,1320.0,132592.0,0.1056,5.30368,0.0,42.833333333333336,LE2.Fast.C,LX.M,1704.0,-1323.0,0.9990000000000001
MNQ,Slow,2024-12-30 15:20:00,2025-01-03 15:20:00,21392.0,21486.25,2.0,377.0,132969.0,0.03016,5.31876,0.0,96.0,LE.Slow.C,LX1.Slow.C,1635.0,-669.0,0.8733
MNQ,Fast,2024-12-30 15:50:00,2025-01-03 15:00:00,21388.5,21506.75,2.0,473.0,133442.0,0.03784,5.33768,0.0,95.16666666666667,LE2.Fast.C,LX1.Open.Fast.C,1621.0,-683.0,0.9089
